wallet,type,rarity,score,final_ranking,token_earned
0x7ca62dd5e0bb0bbaa94fe233533dd1cc59d4b31e,#6R,Rare,0,1225,3307
0xb44f4c066b5b907c60c2de50d4f3dea610d6413f,#12R,Rare,0,1226,3307
0x93343fed40fcb0b6a2d6dc0e45eef11a93da7469,#1R,Rare,0,1227,3307
0xf7dfbaff1e8dec3872c5ba4128dedd3e5c1b2541,#12R,Rare,0,1228,3307
0x703c59f9015179f05c95b256464eeb121b78777f,#12R,Rare,0,1229,3307
0x9dc3510d15680d82890eb9589a7adc1e8538d84b,#10R,Rare,0,1230,3307
0x28f73f95571eef6dc6e4e6ffac33e4d3351f7a74,#6R,Rare,0,1231,3307
0x5fa95dfb0950cc6b175f5e80021690424254008d,#2R,Rare,0,1232,3307
0x0aa988315fc4d094151fd9408d444d27938960d7,#14R,Rare,0,1233,3307
0x65b174fb314f02ac6b31778a71bbb8ba467e4f92,#5R,Rare,0,1234,3307
0x5bdae118ffc8fb5a34fd51bf3b62451bab37d8b5,#3R,Rare,0,1235,3307
0x7518db941b984198effd9dd96529a104badf74b7,#7R,Rare,0,1236,3307
0x938f8a1275f1382e599c4c892b8a6950ac01a10f,#3R,Rare,0,1237,3307
0x592bf9eb78df9f34d615e22e03d167d9cbb79ab6,#13R,Rare,0,1238,3307
0x118e53d3489472273eb26ffea53eb62a24f8a79f,#2R,Rare,0,1239,3307
0xf86fc82cbe0be05ec6eeff9b985389dcf76cfd79,#10R,Rare,0,1240,3307
0x16f5223c5ac69368c5ac1dfde89aeaf9c24afd5f,#7R,Rare,0,1241,3307
0x981a6a9c0aded0cae8e12a0e2307bf4e5ca45f77,#12R,Rare,0,1242,3307
0x98dd33a638039516d558fed1255c34800ea3b336,#12R,Rare,0,1243,3307
0xafaac759049db9b2733c7015dfecc7ccb580c5b1,#12R,Rare,0,1244,3307
0x25907e90fa241b2752e168ce5621ff3b9e908cb0,#11R,Rare,0,1245,3307
0x68b6daf29cdf309ca6d0b21ed1695d08ec9f1517,#6R,Rare,0,1246,3307
0xf41395ae4c737d78a23749757ed94c1995071e51,#6R,Rare,0,1247,3307
0x1c64e1066747bc56cd04b62e9560841ad9e9b7e5,#6R,Rare,0,1248,3307
0xccd526a4a7bc5bdd5c6eb3e5e499a7797af23649,#13R,Rare,0,1249,3307
0x3e2c325bb640da0f25c50767d78c1b07985d854b,#14R,Rare,0,1250,3307
0xf693a2c80ef606cd0df5076ce5b3965abee7c503,#9R,Rare,0,1251,3307
0x42ed21810d64ba93e2f6260bab82cce88802e00b,#4R,Rare,0,1252,3307
0x0c366cdeb15384a95f03866eebb9f2882f1e4288,#3R,Rare,0,1253,3307
0x1f56b3ef3270f83aca353cd3f8c8aa8cdf74b216,#8R,Rare,0,1254,3307
0xb5c833000930ec68a762855fcae23cf18fe3055c,#8R,Rare,0,1255,3307
0xcd7035aa03801f7825100ded12909da4019e412f,#12R,Rare,0,1256,3307
0xa1ed58b4800f9af7250f510614e7dc0f6fd20304,#12R,Rare,0,1257,3307
0xe93d1a3fc6287e52f089a34a00c4ebef30ab8f4e,#12R,Rare,0,1258,3307
0x6b2850a14caa915bf20331e6d184df8e9bd12682,#12R,Rare,0,1259,3307
0x0568434d822db986a5083285cea14aa98c219171,#5R,Rare,0,1260,3307
0x5c3573595f8d98dba39a666427945c8a045cd28e,#7R,Rare,0,1261,3307
0xb697d9fa901b6edd654acddab932a4bd4a7bbe8d,#15R,Rare,0,1262,3307
0xfa48e028ff9247dd3db6f1f0c740b85155c429f7,#10R,Rare,0,1263,3307
0x3e0a9775a656250d7144a3e3e1b6aebb02821e48,#6R,Rare,0,1264,3307
0x311bf3f3764d2deeababe1570c62d53f4fbbabf1,#10R,Rare,0,1265,3307
0x64c5ab69b7cc5a90cfb6aa2446ccc4d74b7d5f2c,#4R,Rare,0,1266,3307
0x142a318a86e4b2cb2fdc5100950e6dd161fb249b,#8R,Rare,0,1267,3307
0x6a57f59b2d3c1eb36d67a2e212033a3c802e6014,#8R,Rare,0,1268,3307
0xc0a2547de5694bd75fa0e1f08731e2a6dfed46c3,#8R,Rare,0,1269,3307
0x119e25e1c7ba8f77ca089f69ed96846c824d33af,#9R,Rare,0,1270,3307
0xa75a8cc09e4ce157be8e591b91fbf45a6ad5baaa,#7R,Rare,0,1271,3307
0xba1608d1cd41bacf857a966065c97b95d671592c,#5R,Rare,0,1272,3307
0x8939edac0ff5aafd9c2c8e8d2abfc82f4f69c19a,#8R,Rare,0,1273,3307
0xdffa5744aa33bd130b6f40d636c8f2e727b0d811,#7R,Rare,0,1274,3307
0xf0a9bdb0ea240f0244b0eba4d72bc5b0633df2e2,#7R,Rare,0,1275,3307
0xdcb9e3c38dfa3891b7a9d47d27d89bac23ad6bc1,#2R,Rare,0,1276,3307
0xb2df480c3b8f2feb5dd2f8da141a5b4587035387,#10R,Rare,0,1277,3307
0x11c25c7485794cfe7a7e99c721c1ef02c7651cbf,#10R,Rare,0,1278,3307
0xde897fbfc343b36e3a32529b13d0278ac1860add,#4R,Rare,0,1279,3307
0x7ffaf1294b7d1185e5726b8485952f532d47aaa8,#10R,Rare,0,1280,3307
0xf5c207f4b99bbba2c0ef89c02f30c8a210093788,#12R,Rare,0,1281,3307
0x3e69399faba30a52d5592c2cd54bb1b4653296f6,#9R,Rare,0,1282,3307
0x51101a44eaeef34275d364b18e965056b08d47f6,#12R,Rare,0,1283,3307
0x9e0c876e380bd5aaac777302604884343320ab0d,#2R,Rare,0,1284,3307
0x367502d19985fb1bf1989fc0bab0e9d4b52c5582,#6R,Rare,0,1285,3307
0x635f05e4f6cd051c3bc45697ded81b30111d7736,#7R,Rare,0,1286,3307
0x446c5baaf438b4b5cc4c31e49e07a6ac782c52e4,#15R,Rare,0,1287,3307
0xfaf3fff04f15c5cd3a41fd2592b52759ec443a9a,#7R,Rare,0,1288,3307
0xa6b21e270632dfbf155845094cb5320694fdd9b7,#2R,Rare,0,1289,3307
0x9e56c4bf0efd6269c66a65916baaa405a99bd525,#14R,Rare,0,1290,3307
0x497f5e5b868cdf63bb07b1372b7fc0ecea293deb,#6C,Common,7680,1291,3307
0x078317d26f51789de745ef5256e00edaa3cb48ef,#10C,Common,7680,1292,3307
0xfbed975db352b28de8bad40bf601d722b595b701,#10C,Common,6000,1293,3307
0x1abc6fef0f8f5ab2ff7ef836df8957ec02f97777,#7C,Common,5760,1294,3307
0x8e05ad0f09ddf1e040ebe365e0e54394295b351c,#6C,Common,5760,1295,3307
0x5fefe2176aedd83120d329156f3d9921e7a147e8,#10C,Common,5280,1296,3307
0x543cc0e8fc5ffd3dc2c00202779795e285ab6ea9,#13C,Common,5244,1297,3307
0x665d84aa353c86e26a6c5d244d7aca7b7a5aa7cc,#13C,Common,5010,1298,3307
0xa48691388065f174b7ec445a1ac1fce2d0718c91,#15C,Common,4800,1299,3307
0x2f96a32cab80037069fde09bec78e2ab2210e128,#9C,Common,4704,1300,3307
0x5502bc6bb2107b701f94800f43ea32ec2d107920,#8C,Common,4602,1301,3307
0xafe9fa2a6208dd1d47adb24424fa010bf184401a,#10C,Common,4500,1302,3307
0x1694a336599d2238adfde13eb146058f6f0102cd,#5C,Common,4464,1303,3307
0xb6ce8dc31308ea328ef60eb55b35da8e9f3f2ad2,#7C,Common,4464,1304,3307
0x4d12fcfe60aaa6b3f21874f51c68c03cc2abc4c8,#5C,Common,4464,1305,3307
0x71ca19268253212554c14fbb0d234acfccfc4094,#8C,Common,4386,1306,3307
0x407bceed4fbccf73ae56c05f251edb80cbda31a5,#5C,Common,4350,1307,3307
0x6d3fb03cc874155ea1844052efc2def432c84ca5,#7C,Common,4320,1308,3307
0x7776caea867683fb174b6b4fc47a2b31423b95e0,#6C,Common,4260,1309,3307
0xe266279f2ef5a4ad6d411212b377d39d01ad7563,#12C,Common,4230,1310,3307
0x3d4e27b8391809d572d44adedda01b4f4804361d,#15C,Common,4230,1311,3307
0x60099d1e9081970a93b246a4e60bb62966772214,#13C,Common,4230,1312,3307
0xb36fc7755d75aa96e3da00f5b8df3ee05b921bd5,#4C,Common,4230,1313,3307
0xc4a8930213a6d2821f62c93e2ff0857d5967a958,#13C,Common,4200,1314,3307
0x10546b8246ee5a4c292eaf3e4a218cc87c5af431,#2C,Common,4170,1315,3307
0xcf4a6b3941f8b27ee48e8f20aa954d5678f48fea,#7C,Common,4140,1316,3307
0x999ad1c14eb2a08368256a4a60cdebfa673116a1,#11C,Common,4080,1317,3307
0x6039724a9d072abf1d9feccfead675cf9cec0e1f,#9C,Common,4080,1318,3307
0x41e8c56df26e641fff8fb35034c91009ee64c7d0,#7C,Common,4056,1319,3307
0xf0911ace1ca622a505be3ee9d72b478f0be4cf1c,#10C,Common,4020,1320,3307
0x10565396ff822a08da7a4aa43710d1bee337569d,#10C,Common,4020,1321,3307
0x4b4c344bfeacbb1ba2cf6df1dacdc432cad3467e,#6C,Common,3960,1322,3307
0x2c0287754a037efd4ae9e3006aaabb012866182f,#1C,Common,3960,1323,3307
0x490657c8c8f1d6ce2113a35957ee362330cfb09f,#15C,Common,3960,1324,3307
0xc7b01f1dc592980760c431e0727865e529e23957,#4C,Common,3900,1325,3307
0xde4f008d7f0f6fc6ca8d7857472d3028639ccf1a,#13C,Common,3900,1326,3307
0xdb11d3c9a5e1d904b0f8ece92ee7d3df16175f0f,#11C,Common,3900,1327,3307
0x0f9c044819482a146a287a95c4230975274c7e8a,#11C,Common,3900,1328,3307
0xc2faef635ed8a72ee9f6e1249db655c026c76747,#11C,Common,3900,1329,3307
0xa783ccfab785650fbff903b0f40a2d90f836747f,#10C,Common,3840,1330,3307
0x332decd934919e2439be1c9ac2a4241c2daa180e,#1C,Common,3840,1331,3307
0xe973c8250d0bb19514447372318de8b06e598ad7,#4C,Common,3840,1332,3307
0x7a08eb2115d5e35d317612682aa865e7685ce484,#11C,Common,3840,1333,3307
0xcc9dc245dabce9f708dedf8b34a5f8b7a212cfea,#4C,Common,3840,1334,3307
0x2fa54ddc979ab31dec12d74a291c24b47932d012,#10C,Common,3840,1335,3307
0xdbec96eff1bd107cd33402bc3e2ddfa90c05baaa,#10C,Common,3840,1336,3307
0xd13bf3d548ab9136609384f9f4289a62b2784bac,#10C,Common,3840,1337,3307
0xd8056f0f8c768765e045e554870b95f44b0ce9ba,#4C,Common,3840,1338,3307
0x9e081d7dde38d7439e129f744d1ef4c30207810c,#14C,Common,3840,1339,3307
0xf3fc03cd005cc8c7721d04525bf60eac5d2e2c30,#6C,Common,3840,1340,3307
0xed54343be4e05244cef10c276c3a552490da7bce,#5C,Common,3840,1341,3307
0x5c1e02af34e5d9b89d82f3abb562bc22dbbe670c,#9C,Common,3840,1342,3307
0x0053a843631a38569d6d1cd0bae59b891f2bbc2e,#14C,Common,3840,1343,3307
0x0835adb01e9d2d96f0e2ac4f1d3841962c1a2712,#12C,Common,3840,1344,3307
0x8716da4f5580dadf8bdf60aaabae65db330301a5,#3C,Common,3840,1345,3307
0x94230b2be43189d8905a30b0098ad93bd7670aac,#5C,Common,3840,1346,3307
0xee4ee3586421c9dc69d41063d5fc4141e2d22e4b,#2C,Common,3840,1347,3307
0x9a9bf95c4bbe82705151879fab44c29a3d126acf,#6C,Common,3840,1348,3307
0xe9727bb074566fd4ed1ea4b20a7e1ec753945348,#15C,Common,3840,1349,3307
0x02116048971a9185ddad4c16889ceba7b52ee278,#12C,Common,3840,1350,3307
0xf48540c920e98dc3dd7dca99968bb2ad9f911d35,#1C,Common,3840,1351,3307
0x046d8d4aec4bbb38e1dc0ac1532e2cbafca262a1,#11C,Common,3840,1352,3307
0xb55473ba1d4db59bfaebbbe1bd9acfe78c187225,#14C,Common,3840,1353,3307
0x8a64f7d2eac0bd2292ec7ffb1e8861f34d90e8fa,#3C,Common,3840,1354,3307
0x5193c0811c310ee2de907fc465624f1235c1789a,#1C,Common,3840,1355,3307
0xc33d1ae75a0fa86f9270efd331a34807b5700056,#10C,Common,3840,1356,3307
0x4a43c6b08e57df80042cf7684110795262c91efa,#13C,Common,3840,1357,3307
0xd032e404d00b26f344391f1029a626743672c78e,#4C,Common,3840,1358,3307
0xc8edbc0959b843ecfb648576c1cc224a42e36aff,#12C,Common,3840,1359,3307
0x7dc322bcd305916acb56e995f5a886c4b8bbdade,#14C,Common,3840,1360,3307
0x6f49222f92e14825f1d10ce5918bfcb27aa783e1,#5C,Common,3840,1361,3307
0x344ad6781370af1d1a21a81b1016ce278bb24ea9,#10C,Common,3840,1362,3307
0x43a06eb7a002c2a6f2c3d6cc597b6281b58bf03a,#3C,Common,3840,1363,3307
0x07b5cdfefec4cd6d38705ca2c0163bb3d9e81e53,#7C,Common,3840,1364,3307
0x3d34e1f2f350b5793338081b3ec01c9eb6043b37,#11C,Common,3840,1365,3307
0xa37ef8d80f2f94deb13c6a5f8c4a48337570cb85,#12C,Common,3840,1366,3307
0x241664c84e02bf9f0c4d151e1ecee364b296ab23,#9C,Common,3840,1367,3307
0xd1b73b04b0f587ddae5eed5ab1d98b0f840f3645,#10C,Common,3840,1368,3307
0x0381f2b1a4e13975911f30691d1fbad2c81cdf1f,#9C,Common,3840,1369,3307
0x299e4d2c8e95a21cb025cbd7f3374ec9bdb94c6d,#8C,Common,3840,1370,3307
0x5efd95ced49055f9f2d945a459debfccee33aa54,#9C,Common,3840,1371,3307
0x8ba32ae1aca57229786cf3dbf3893eecc684f2be,#6C,Common,3840,1372,3307
0x48f10b5c539ec9de902b1e28f6da07ee71d47912,#11C,Common,3840,1373,3307
0x7312cd2c4687eb4ba6db3d1176c631b5d211886b,#11C,Common,3840,1374,3307
0xa9689647998c0a474ac09023db8a1356859c4bbb,#5C,Common,3840,1375,3307
0x5f5f90e8359131dacaec572f5128220362be1e71,#5C,Common,3660,1376,3307
0xfefb737bdd09a31a0aaafa6074207ee489ba1fd0,#9C,Common,3582,1377,3307
0x0d0985af980d47f6f99a4394f24a61321c9f2a60,#4C,Common,3582,1378,3307
0xcddba8b1f0351579ef9a065fe76f39cf036a3452,#5C,Common,3576,1379,3307
0x72eeaf57f49ef45deed27d1938c8ccd6e4d2a1a2,#13C,Common,3576,1380,3307
0xa54a656d1794248875eb7e5d14959ec4ea243198,#10C,Common,3576,1381,3307
0x1888440bcbe9ef9cbe85a3d11cb6b2ff9a7ebe86,#12C,Common,3564,1382,3307
0xe1e56f7cb0c70c2e1d5806aee3e7a87bd2406988,#12C,Common,3504,1383,3307
0x6c9a8e12106aece721c7e3cc7770960fc86b37f9,#13C,Common,3300,1384,3307
0x57e48f7e3aa1e096b77326beb9075d38e804632f,#6C,Common,3300,1385,3307
0x47f4c655831cf660d6076618c137d48c5ca1862c,#2C,Common,3270,1386,3307
0xb6355d931a0e2025a05587dd1872633b5fd2a91e,#3C,Common,3270,1387,3307
0xd6f3c13930541cad546af6911eaa534c91f56ca9,#9C,Common,3264,1388,3307
0x91f13daec00de1706459ac45674bdf0f539b6f0e,#10C,Common,2940,1389,3307
0x21434a6ba4e7f0b895fd100723a588900dfbb546,#13C,Common,2880,1390,3307
0x4f7ef9cd4eb62070673c697ac114515fcec06da2,#7C,Common,2880,1391,3307
0x888a812988d2a964da484889dbbfec5835acb143,#15C,Common,2880,1392,3307
0xf54e76193b00429f150fc7b3c92c80842075e830,#12C,Common,2880,1393,3307
0x8227cd1705c82917cf1dbb39443f3838dc8919fa,#9C,Common,2880,1394,3307
0xbfbf1265e5f22159405597c54f68f1f659259463,#14C,Common,2880,1395,3307
0xa42223aba8c8f920236c6f8ea753489a00b160af,#8C,Common,2880,1396,3307
0x5b0e6c5595038538356c04b05bcccde037e02850,#9C,Common,2880,1397,3307
0x121a14bbc41178a8d5a7d48f5d5256d47976d13b,#6C,Common,2880,1398,3307
0x0b24dc8537340dcf4ff89f522f32ceb6395ef396,#9C,Common,2880,1399,3307
0x665e646462fea7815daee8aed2f887a329448175,#7C,Common,2880,1400,3307
0xcfb0b3be729b37f185fb57ab9bed06e2ecb7b087,#1C,Common,2880,1401,3307
0x6a92c837935ec2f76f1cc70ad4ccd54a7472fc38,#6C,Common,2880,1402,3307
0x428a36b3b7ff7510a79ecbe91b1a14f51a98d695,#13C,Common,2880,1403,3307
0xb8e69a8bc3299690d8e111cc5d1f19e9befbab48,#6C,Common,2880,1404,3307
0xa78fe090b6025d06baf7a52d890abaa74b08d986,#7C,Common,2760,1405,3307
0x39f750b4b190d89f968f0a0707547cec446dfd30,#13C,Common,2700,1406,3307
0xef68a8f68f387377c71f6a86b7e7f98b8413471d,#14C,Common,2691,1407,3307
0x666eec04e5ac734b8d63bb9c1b48635476a6e87a,#5C,Common,2640,1408,3307
0x91299c9d32fc9c3a2976756108d780b5c7f472f8,#10C,Common,2640,1409,3307
0x692a574079955c5ac06f77b69a70999d9b15fe53,#4C,Common,2640,1410,3307
0xa779855185e320108aeda05843518bd8f241098f,#3C,Common,2640,1411,3307
0x937ca92d36889bc7f39c9fea643131cbbcdea581,#4C,Common,2640,1412,3307
0xb7444b8b78d9dd2f512dc7471cf343593b4aa13c,#11C,Common,2640,1413,3307
0x0c7bcb9b854b5275106bb7e99038d050396f8d2d,#3C,Common,2640,1414,3307
0xbdd8b5582f954eb45d8418cd6b71fb6d7edf22ef,#10C,Common,2640,1415,3307
0x76027c50ed0d55e1d17d6ad4a09790c3c894270c,#4C,Common,2640,1416,3307
0x8a9da724b8d9871cbed3e00d02000d86b43af394,#3C,Common,2640,1417,3307
0x4985627fb0e2dd81c8eff77af5ee32c4bdaabe45,#5C,Common,2640,1418,3307
0xc5ba7b4e7696a52f683b9bce161829ad2b0efe1a,#9C,Common,2640,1419,3307
0xbe9b59d84e007873077d767faa6a222e84bdac1f,#11C,Common,2640,1420,3307
0x89b513d88f149875aede99e8709a94c53c4fa6d0,#4C,Common,2640,1421,3307
0x8a8f49749fbdbd84f34df5c2415e950370b207a3,#11C,Common,2640,1422,3307
0xc9f225b949db11eccdf5d813b2a6ba27cf31fd95,#6C,Common,2640,1423,3307
0xb93530e2796bf2685fd02f284c1c06c8b98a458f,#15C,Common,2640,1424,3307
0x07da4130d8d482cde78cdb5a8172a56174b3fbcc,#13C,Common,2640,1425,3307
0x42cf9276ba132a676c1c911529b8b1ae971c627f,#13C,Common,2640,1426,3307
0x3a146f0e625ff813b34562b5fb62341095698d7a,#14C,Common,2640,1427,3307
0x2f5c8a0e2eedc52a45af4989c213f6d44bd022dd,#5C,Common,2640,1428,3307
0xeabbe534f8b44bd3d521d9c6147bfcbbf77847a7,#5C,Common,2640,1429,3307
0xa7120745c8f145c17fab8be45e45b417060d62cd,#5C,Common,2640,1430,3307
0x4bf78a3a5b4df540ccb7dbb96a0f79e43bd108cc,#14C,Common,2640,1431,3307
0xfcc273a1a064b64039b196fc1b697e723c27e6c0,#11C,Common,2640,1432,3307
0x26c091d40c99521933e4d29de6d75fe347c7c584,#14C,Common,2640,1433,3307
0x43c36392f26faf1e33b1e3a9273ef8e4a0df3018,#1C,Common,2640,1434,3307
0x561f9e9a9d7c5d38ab8c3c69b356bd718b0734c9,#11C,Common,2640,1435,3307
0xa7fffe83a34538494d125bd443dd789b5d00ab71,#11C,Common,2640,1436,3307
0x8fc7de45be4eb7c1df83e4adbe4ceb09e26b7f18,#14C,Common,2640,1437,3307
0x38c65eb5ad95d3b4c766827b23bfa406a11a08d1,#11C,Common,2640,1438,3307
0x4d830e3634f74e715d3303ee48d99307313ba272,#3C,Common,2640,1439,3307
0xe0d7d0878fdfccd6687527d08572882b2409c467,#15C,Common,2640,1440,3307
0x167ec23467dc87b7b14dd258b40490352373b26d,#11C,Common,2640,1441,3307
0xe8d93d729e4de161717e0fa111dc7aeaa915b09e,#5C,Common,2640,1442,3307
0x29459f6987eb7ff0de4e8a773ab4459af91fb8b9,#8C,Common,2640,1443,3307
0x9980e6ddf2da9ce6c71643e16f1c1c6ea171b4f4,#3C,Common,2640,1444,3307
0x69b06d523a16e061d3de6e01c5830cb7444d4c4b,#15C,Common,2640,1445,3307
0xbbba64ee92a6221d67263cb920a6d61c90f594ca,#3C,Common,2502,1446,3307
0x2547a202d7ddf0b89df17663e0be6389a1059e1a,#7C,Common,2346,1447,3307
0x513b143347bca4077f22970e2897515f8edd98e2,#15C,Common,2298,1448,3307
0x88addbbcdd39bf5f66bf06c017971ea0492723fa,#6C,Common,2166,1449,3307
0x1973ca85ec10af26d0702bda99e6c012b0a58ee5,#2C,Common,2148,1450,3307
0xfe8ecadec5aa84b00e49ed8b3efc866ff3b43fc4,#14C,Common,2028,1451,3307
0x7949a39221c32a5d2c73a2795c2dab65947b9245,#9C,Common,1998,1452,3307
0xbd9568fcd8654eb66fc275e8ccd0007938c281cf,#14C,Common,1986,1453,3307
0x927a1799125eae57b6bdc573ee5e0354cd343db1,#5C,Common,1956,1454,3307
0xd9b7731556e68c3b5a6b66e848a01fcd61dc8dc3,#10C,Common,1950,1455,3307
0x513d2f390125078ce888506e5f5ef3f85bce9306,#12C,Common,1920,1456,3307
0x9e3ed112947a2ad3fd048517e928cde1a6016106,#8C,Common,1872,1457,3307
0x713160c3276a6eeac899efd558575c296b8755d4,#1C,Common,1830,1458,3307
0x09190ba7c3cbf546189bfb6cb107b2f06a1d43de,#3C,Common,1800,1459,3307
0x6e8a1c37fd713a18be0d24b83e312e451f72791a,#2C,Common,1800,1460,3307
0xe1160ffdc0d38a368618f12ab13a2c76452165cd,#11C,Common,1764,1461,3307
0xd49a1253546dea5098ac647532f1db6f230a0b6a,#15C,Common,1650,1462,3307
0xc6aee0f4cc893900f7406006719c6f20bf457bc2,#12C,Common,1650,1463,3307
0xbddbe9f9e8ad7eb6febb6bb41ba8da08f836bd4a,#4C,Common,1620,1464,3307
0x0629d18bb5bee1e49391f48775f5b696d790e8b0,#7C,Common,1620,1465,3307
0x44e9ed485eb4f72cc0defbb8b9772efc1cbca3d6,#3C,Common,1620,1466,3307
0xecac3e236894e72b43a67a7331111252b7dd88eb,#13C,Common,1620,1467,3307
0x2d2d3c84a5d897a32c31a5ec34adaf67dde10bd5,#14C,Common,1620,1468,3307
0xb196f5f4c6822db168886e34fed819e007886929,#11C,Common,1584,1469,3307
0x8cc173591e273117376d49e18d3a5e09fad05a05,#15C,Common,1566,1470,3307
0x331ec4a3ccc04eced94d6144f175f4e1776804cc,#14C,Common,1542,1471,3307
0xda95366fe96fbfb131cbf252e3fa7af573c4bed5,#7C,Common,1530,1472,3307
0xeb84fc127dd69e831b3ed62462b31e6abf1fcc53,#3C,Common,1530,1473,3307
0xc8347859897326476442950bfa02920c91990134,#13C,Common,1530,1474,3307
0x434fefb65d2f7de262b88469283a6e4ccb59ec88,#14C,Common,1500,1475,3307
0x0851885a2baec9be7b052fea94ff211e4207eef2,#14C,Common,1482,1476,3307
0x75171982cfce00c6a8b25cd723e8496679375700,#10C,Common,1470,1477,3307
0xc065f5d649cdbe291f67d282b31e49eefa17ef11,#9C,Common,1440,1478,3307
0x260ef8a236113d239e37ce8e84f4b4ada28c5eaa,#14C,Common,1440,1479,3307
0x81ba54d372ae07ca0a92139cefd28b26f9d23ded,#13C,Common,1440,1480,3307
0xa07b7e4dcaaa50b17308718ea2538fb4efaf908e,#14C,Common,1440,1481,3307
0xd291a738d6020ca5c171325a7dc0f1f74fc57abf,#1C,Common,1440,1482,3307
0xabd49de46dc57e186f6148bb5d01e08cb7f4173d,#7C,Common,1356,1483,3307
0xc70aff2ab0762651f09c3d115101520bb373c1d1,#5C,Common,1326,1484,3307
0x3b7508573ceac5e8d3b8b4659cc5fb5c371bd316,#1C,Common,1326,1485,3307
0xa9ab7c649d683c4bcc0e9a555667c01b4f281603,#4C,Common,1296,1486,3307
0x49ed1f769087e50f3ed188a369d04a4a8fb8ba7e,#13C,Common,1236,1487,3307
0x4ffe8e984bd8e8a507779c2576b4c2d664f6c2a6,#5C,Common,1170,1488,3307
0xa85e4e838e1588df28d9519f0f03311661dbcaaa,#15C,Common,1092,1489,3307
0x562a55e23e089c4afd6156e354c6891031ae0d61,#9C,Common,1074,1490,3307
0x21e85c657eb1eaece83b81e3ebf2a804f69561be,#14C,Common,1056,1491,3307
0x1e94e6cd1beb22b24c89552c83e66deb1159c111,#11C,Common,1056,1492,3307
0x7512452b7bcdce990b656ad110d5162afbe23176,#2C,Common,1056,1493,3307
0xdfcd936b80502014e599bdd7cc60824a17f0aa85,#4C,Common,1038,1494,3307
0x767bd65bc6992d21956248103b1ac67b24571b89,#11C,Common,1014,1495,3307
0xd81d06c6bb56894bf3528adfb94afec1ebe49eb0,#12C,Common,1014,1496,3307
0xe6c17583f13357a5b8d7895b425a55693f418fe2,#15C,Common,1014,1497,3307
0x8ce01cf638681e12affd10e2feb1e7e3c50b7509,#3C,Common,936,1498,3307
0xf486fa6977d6ff30146e6ce0dd7442d32ecba0d6,#2C,Common,936,1499,3307
0xd551076646ddaeca92810c31bc42da56204310b0,#6C,Common,936,1500,3307
0xc1c056bae846bff98a654e023a1138f0f5237331,#3C,Common,936,1501,3307
0x97ae1b5262f600096906577c3f41607a26e82064,#4C,Common,936,1502,3307
0x0cc1ab8db052438c219dc8b58abf268ae341a653,#9C,Common,936,1503,3307
0x05e8b5c8b3acc9d0635425205be2f7e8e98f42c6,#11C,Common,936,1504,3307
0x947c0324a48d97ca02c38e721af6273524310101,#12C,Common,936,1505,3307
0xa70e6cbda7a98b5d5a15dccceca5c6ff0a38c329,#3C,Common,936,1506,3307
0x07f290daa214217753a339b57b3d33bf3cc47e10,#10C,Common,936,1507,3307
0xd9fc7cfc790e70fd078fb4b1ef6278c37db5f820,#2C,Common,936,1508,3307
0x405d42c0924c52d451b13577c317013c9fa5bf67,#10C,Common,936,1509,3307
0xa02372157f12a926d4a37fbba2af6aa849d19d22,#13C,Common,936,1510,3307
0xf3d67a1731cc2e17fe385b58afcf6a9a120f904f,#9C,Common,936,1511,3307
0x6cb728bd80aae0ba2456cfff7efe34ab7c80757f,#11C,Common,936,1512,3307
0x4a889a12c7c5aeccfe956fe06d6286ef43bbd445,#4C,Common,936,1513,3307
0xbabb3f6d6f11646cc3c7d92bf0311b87da0f7caf,#3C,Common,936,1514,3307
0x261c24dccc9f5c3d1c786a2d5b1fb8adf5df7980,#6C,Common,936,1515,3307
0xadb426a3984eaaebf93b2842103d40ad7b697cd5,#5C,Common,936,1516,3307
0xa92d016dd29438586bbdb030f54ef15c5572efc3,#10C,Common,936,1517,3307
0xa7c62f47bbfb4a9e56a57bfc69ce7b69415d169b,#4C,Common,936,1518,3307
0x86cf890e7712339d24f70d9b799d0bfb28b221a0,#1C,Common,936,1519,3307
0x074eb52f3ba10163b19fd1d1713dba1924f0e638,#3C,Common,900,1520,3307
0x874071f981daf0c9d43213553407cca4c0d153cb,#13C,Common,840,1521,3307
0xc4ddc06c7e663325eeec86404952424691f03d9d,#11C,Common,780,1522,3307
0x4e6bc7917572ab494ceaec5c870adb312420e66b,#3C,Common,780,1523,3307
0x333fee11ad8ab998ba0f2f92da2686c008583e6b,#3C,Common,780,1524,3307
0xd75d9cea14c1bdee735d78db556fe315c383d196,#14C,Common,780,1525,3307
0x28cdcbb41942ce8fbd0aa5de2364f847314ab31b,#14C,Common,780,1526,3307
0xe2b4b5751ba947a3f13f6233c521611819a6bc3d,#10C,Common,780,1527,3307
0x45b2bd0ebd15c9bfbddc885b92cea45f15eb0fa4,#10C,Common,780,1528,3307
0xf7b1fc6048391578ce3b8c559b25e5c0697da617,#3C,Common,780,1529,3307
0x9b468d9fcc2223c2e24a83a92b013392efd25ed2,#2C,Common,780,1530,3307
0xf14d890b7b3c58844367c9dfd10427b3577a7846,#1C,Common,780,1531,3307
0xf283e3aa55443203a86c3ad68f736825ed3d9a91,#13C,Common,780,1532,3307
